Date_Time,TurbClean
4/23/2023 14:59,10.2437
4/23/2023 15:14,8.335242
4/23/2023 15:29,13.23037
4/23/2023 15:44,11.89613
4/23/2023 15:59,10.99081
4/23/2023 16:14,13.65569
4/23/2023 16:29,9.074911
4/23/2023 16:44,13.21157
4/23/2023 16:59,13.14693
4/23/2023 17:14,11.89542
4/23/2023 17:29,9.821257
4/23/2023 17:44,9.684222
4/23/2023 17:59,11.50722
4/23/2023 18:14,8.097101
4/23/2023 18:29,10.50978
4/23/2023 18:44,11.45493
4/23/2023 18:59,10.04671
4/23/2023 19:14,10.34922
4/23/2023 19:29,9.164092
4/23/2023 19:44,8.695061
4/23/2023 19:59,8.651197
4/23/2023 20:14,8.10263
4/23/2023 20:29,6.780844
4/23/2023 20:44,6.6710867
4/23/2023 20:59,8.254851
4/23/2023 21:14,7.505007
4/23/2023 21:29,7.50552
4/23/2023 21:44,10.00292
4/23/2023 21:59,8.492414
4/23/2023 22:14,7.640286
4/23/2023 22:29,6.939869
4/23/2023 22:44,8.148627
4/23/2023 22:59,8.75454
4/23/2023 23:14,7.03475
4/23/2023 23:29,8.905562
4/23/2023 23:44,9.030617
4/23/2023 23:59,7.616554
4/24/2023 0:14,7.117051
4/24/2023 0:29,6.734602
4/24/2023 0:44,7.343918
4/24/2023 0:59,10.53338
4/24/2023 1:14,7.187013
4/24/2023 1:29,8.209594
4/24/2023 1:44,9.390554
4/24/2023 1:59,7.926155
4/24/2023 2:14,6.811422
4/24/2023 2:29,8.280388
4/24/2023 2:44,11.16686
4/24/2023 2:59,7.657024
4/24/2023 3:14,9.161346
4/24/2023 3:29,6.635483
4/24/2023 3:44,9.535474
4/24/2023 3:59,7.107086
4/24/2023 4:18,7.799654922
4/24/2023 4:33,7.225887702
4/24/2023 4:48,9.46368742
4/24/2023 5:03,7.148305569
4/24/2023 5:18,8.723766653
4/24/2023 5:33,6.643045497
4/24/2023 5:48,7.819692865
4/24/2023 6:03,7.859285867
4/24/2023 6:18,6.319482084
4/24/2023 6:33,7.107616998
4/24/2023 6:48,8.057932543
4/24/2023 7:03,6.200005981
4/24/2023 7:18,6.865103963
4/24/2023 7:33,8.030017752
4/24/2023 7:48,7.447727326
4/24/2023 8:03,7.758602371
4/24/2023 8:18,7.887663574
4/24/2023 8:33,6.179270939
4/24/2023 8:48,6.452347375
4/24/2023 9:03,8.775718625
4/24/2023 9:18,8.60158294
4/24/2023 9:33,6.990951072
4/24/2023 9:48,6.907988212
4/24/2023 10:03,7.283671881
4/24/2023 10:18,7.730638565
4/24/2023 10:29,6.952269
4/24/2023 10:44,12.86087
4/24/2023 10:59,8.851475
4/24/2023 11:14,8.265387
4/24/2023 11:29,10.32182
4/24/2023 11:44,7.044164
4/24/2023 11:59,6.4198231
4/24/2023 12:14,6.451147
4/24/2023 12:29,8.439362
4/24/2023 12:44,9.250808
4/24/2023 12:59,12.04684
4/24/2023 13:14,8.680936
4/24/2023 13:29,12.44845
4/24/2023 13:44,11.77661
4/24/2023 13:59,9.740976
4/24/2023 14:14,8.431519
4/24/2023 14:29,10.89383
4/24/2023 14:44,14.71074
